DATE,PERIOD,VERSION,SUBSIDIARY,ACCOUNT_NUM,LOCATION,DEPARTMENT,COST_CENTER,AMOUNT,QUANTITY,MEMO,STATUS
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,57399,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,5166,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,6888,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,13703,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,3800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,57399,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,5166,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,6888,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,12792,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,700,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,57399,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,5166,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,6888,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,12579,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,100,,,
,202401,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,34091,,,
,202401,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,3068,,,
,202401,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,4091,,,
,202401,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,6790,,,
,202401,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202401,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,3300,,,
,202401,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,700,,,
,202402,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,37500,,,
,202402,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,3375,,,
,202402,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,4500,,,
,202402,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,7782,,,
,202402,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202402,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202402,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,100,,,
,202403,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,41250,,,
,202403,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,3713,,,
,202403,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,4950,,,
,202403,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,9343,,,
,202403,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202403,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202403,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,100,,,
,202404,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,45375,,,
,202404,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,4084,,,
,202404,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,5445,,,
,202404,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,10012,,,
,202404,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202404,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,3300,,,
,202404,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,100,,,
,202405,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,49913,,,
,202405,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,4492,,,
,202405,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,5990,,,
,202405,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,11739,,,
,202405,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202405,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202405,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,700,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,57399,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,5166,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,6888,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,13286,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,100,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,57399,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,5166,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,6888,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,12951,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,4400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,700,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,57399,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,5166,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,6888,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,11731,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,57399,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,5166,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,6888,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,13944,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,200,,,
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,57399,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,5166,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,6888,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,13703,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,3800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,57399,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,5166,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,6888,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,12792,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,700,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailVN2,57399,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailVN2,5166,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailVN2,6888,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailVN2,12579,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailVN2,15000,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailVN2,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailVN2,100,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailED,,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailED,,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailED,,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailED,,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailED,15000,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailED,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailED,,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailED,34091,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailED,3068,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailED,4091,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailED,7692,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailED,15000,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailED,4400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailED,700,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailED,37500,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailED,3375,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailED,4500,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailED,7664,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailED,15000,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailED,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailED,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailED,41250,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailED,3713,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailED,4950,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailED,10021,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailED,15000,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailED,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailED,200,,,
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailED,45375,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailED,4084,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailED,5445,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailED,10833,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailED,15000,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailED,3800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailED,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailED,49913,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailED,4492,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailED,5990,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailED,11123,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailED,15000,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailED,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailED,700,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailED,57399,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailED,5166,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailED,6888,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailED,12579,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailED,15000,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailED,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailED,100,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailOT,,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailOT,,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailOT,,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailOT,,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailOT,15000,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailOT,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailOT,100,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailOT,34091,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailOT,3068,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailOT,4091,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailOT,7692,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailOT,15000,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailOT,4400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailOT,700,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailOT,37500,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailOT,3375,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailOT,4500,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailOT,7664,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailOT,15000,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailOT,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailOT,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailOT,41250,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailOT,3713,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailOT,4950,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailOT,10021,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailOT,15000,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailOT,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailOT,200,,,
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailOT,45375,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailOT,4084,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailOT,5445,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailOT,10833,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailOT,15000,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailOT,3800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailOT,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailOT,49913,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailOT,4492,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailOT,5990,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailOT,11123,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailOT,15000,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailOT,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailOT,700,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailOT,57399,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailOT,5166,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailOT,6888,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailOT,12579,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailOT,15000,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailOT,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailOT,100,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailCG2,,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailCG2,,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailCG2,,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailCG2,,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailCG2,15000,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailCG2,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailCG2,100,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailCG2,34091,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailCG2,3068,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailCG2,4091,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailCG2,7692,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailCG2,15000,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailCG2,4400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailCG2,700,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailCG2,37500,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailCG2,3375,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailCG2,4500,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailCG2,7664,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailCG2,15000,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailCG2,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailCG2,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailCG2,41250,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailCG2,3713,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailCG2,4950,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailCG2,10021,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailCG2,15000,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailCG2,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailCG2,200,,,
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailCG2,45375,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailCG2,4084,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailCG2,5445,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailCG2,10833,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailCG2,15000,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailCG2,3800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailCG2,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailCG2,49913,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailCG2,4492,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailCG2,5990,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailCG2,11123,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailCG2,15000,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailCG2,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailCG2,700,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailCG2,57399,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailCG2,5166,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailCG2,6888,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailCG2,12579,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailCG2,15000,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailCG2,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailCG2,100,,,
